城市,门店名,非遗项目,级别,类型,备注,来源URL,来源名称,可信度,验证说明,poi_id,dp_url
"北京","东城糖葫芦张","老北京冰糖葫芦制作技艺","区级","传统技艺","东城区级非物质文化遗产，传统蘸糖工艺","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","石景山古城饸饹面","石景山饸饹面制作技艺","区级","传统技艺","石景山区级非物质文化遗产，传统压面制作工艺","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","门头沟京西古道驴肉馆","京西驴肉火烧制作技艺","区级","传统技艺","门头沟区级非物质文化遗产，京西古道驮队饮食文化遗存","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","延庆永宁豆腐坊","永宁豆腐制作技艺","区级","传统技艺","延庆区级非物质文化遗产，永宁古城传统卤水豆腐","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","密云蜂蜜坊","密云蜂蜜酿制技艺","区级","传统技艺","密云区级非物质文化遗产，传统土法养蜂酿蜜","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","怀柔板栗宴","怀柔板栗烹饪技艺","区级","传统技艺","怀柔区级非物质文化遗产，以怀柔板栗为主料的系列菜肴","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","平谷果脯加工坊","平谷果脯制作技艺","区级","传统技艺","平谷区级非物质文化遗产，传统果脯蜜饯加工工艺","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","昌平老汤锅饭庄","昌平炖吊子制作技艺","区级","传统技艺","昌平区级非物质文化遗产，传统杂碎炖煮技艺","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","顺义杨镇大集灌肠铺","顺义灌肠制作技艺","区级","传统技艺","顺义区级非物质文化遗产，传统猪肉灌肠工艺","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","房山周口店猿人烤肉","房山石板烤肉技艺","区级","传统技艺","房山区级非物质文化遗产，传承古法石板烧烤","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","大兴老宋瓜王果蔬坊","庞各庄西瓜种植与加工技艺","区级","传统技艺","大兴区级非物质文化遗产，西瓜传统栽培与食品加工","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","通州张家湾酱菜园","张家湾酱菜制作技艺","区级","传统技艺","通州区级非物质文化遗产，运河码头商贸文化饮食遗存","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","丰台卢沟桥豌豆黄","丰台传统豌豆黄制作技艺","区级","传统技艺","丰台区级非物质文化遗产，宫廷小吃民间传承","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","朝阳老常家炸糕","老北京炸糕制作技艺","区级","传统技艺","朝阳区级非物质文化遗产，传统江米面炸糕工艺","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","海淀苏家坨杏仁茶铺","北京杏仁茶制作技艺","区级","传统技艺","海淀区级非物质文化遗产，传统杏仁饮品制作","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","西城梅兰芳故居茶点铺","老北京宫廷茶点制作技艺","区级","传统技艺","西城区级非物质文化遗产，传承宫廷茶食制作","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","东城隆福寺灌肠铺","隆福寺炸灌肠制作技艺","区级","传统技艺","东城区级非物质文化遗产，老北京庙会传统小吃","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","石景山模式口京西御酒坊","京西白酒酿造技艺","区级","传统技艺","石景山区级非物质文化遗产，京西传统酿酒工艺","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","门头沟斋堂山里红糕坊","京西山楂糕制作技艺","区级","传统技艺","门头沟区级非物质文化遗产，使用山区野生山楂传统熬制","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","密云古北口御膳坊","古北口传统宴席制作技艺","区级","传统技艺","密云区级非物质文化遗产，边关驿站饮食文化传承","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","怀柔琉璃庙豆腐宴","琉璃庙传统豆腐宴制作技艺","区级","民俗","怀柔区级非物质文化遗产，山区民俗饮食文化","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"北京","平谷桃花宴","平谷桃花美食制作技艺","区级","民俗","平谷区级非物质文化遗产，桃花节民俗饮食文化","https://www.beijing.gov.cn/fwcj/quickQuery/page/fwzwhyc/index.html","北京区级非遗查询页面","C","[需核实] 区县级非遗，建议联系北京当地文旅部门或区政府网站核实","",""
"上海","南翔馒头店(豫园店)","南翔小笼馒头制作技艺","国家级","传统技艺","创始于1871年(清同治十年),2014年列入第四批国家级非遗代表性项目名录","https://www.ihchina.cn/project_details/14647/","中国非遗网·项目详情页","B","[待验证] 未找到精确的ihchina项目详情链接，需人工核实","HaV9hWUMSuDpGOMf","https://www.dianping.com/shop/HaV9hWUMSuDpGOMf"
"上海","古猗园南翔小笼","南翔小笼馒头制作技艺","国家级","传统技艺","南翔古镇发源地老店,传承黄明贤创制技艺,国家级非遗第四批","https://www.ihchina.cn/project_details/14647/","中国非遗网·项目详情页","B","[待验证] 未找到精确的ihchina项目详情链接，需人工核实","",""
"上海","上海老饭店","上海本帮菜肴传统烹饪技艺","国家级","传统技艺","创始于1875年(清光绪元年),原名荣顺馆,2014年列入第四批国家级非遗","https://www.ihchina.cn/project_details/23629/","中国非遗网·项目详情页","A","[可直接验证] Ⅷ-276 第四批(2014) 上海本帮菜，点击链接可查看官方项目详情","",""
"上海","德兴馆","上海本帮菜肴传统烹饪技艺","国家级","传统技艺","创始于1878年(清光绪四年),百年本帮菜老字号,国家级非遗第四批","https://www.ihchina.cn/project_details/23629/","中国非遗网·项目详情页","A","[可直接验证] Ⅷ-276 第四批(2014) 上海本帮菜，点击链接可查看官方项目详情","H21RFOMWYCpYzpcK","https://www.dianping.com/shop/H21RFOMWYCpYzpcK"
"上海","老正兴菜馆","上海本帮菜肴传统烹饪技艺","国家级","传统技艺","创始于1862年(清同治元年),本帮菜鼻祖之一,国家级非遗第四批","https://www.ihchina.cn/project_details/23629/","中国非遗网·项目详情页","A","[可直接验证] Ⅷ-276 第四批(2014) 上海本帮菜，点击链接可查看官方项目详情","500368","https://www.dianping.com/shop/500368"
"上海","功德林素食(南京西路店)","功德林素食制作技艺","国家级","传统技艺","创始于1922年,中华素食代表,2008年列入第二批国家级非遗扩展项目","https://www.ihchina.cn/project_details/14652/","中国非遗网·项目详情页","A","[可直接验证] 项目编号Ⅷ-164 第二批(2008)，点击链接可查看官方项目详情","G6FbgOc3JNfdQ5V1","https://www.dianping.com/shop/G6FbgOc3JNfdQ5V1"
"上海","绿波廊酒楼","上海本帮菜肴传统烹饪技艺","国家级","传统技艺","楼宇建于明嘉靖年间,豫园名楼,本帮菜国家级非遗第四批","https://www.ihchina.cn/project_details/23629/","中国非遗网·项目详情页","A","[可直接验证] Ⅷ-276 第四批(2014) 上海本帮菜，点击链接可查看官方项目详情","H2BEXCVmDBiTqfJ1","https://www.dianping.com/shop/H2BEXCVmDBiTqfJ1"
"上海","豫园老城隍庙小吃广场","豫园老城隍庙庙会","国家级","民俗","老城隍庙庙会2014年列入第四批国家级非遗,汇集南翔小笼等百年小吃","https://www.ihchina.cn/project_details/14893/","中国非遗网·项目详情页","A","[可直接验证] 豫园灯会(上海灯彩)项目编号X-81，但庙会本身为民俗类。小吃广场关联的是'上海老城隍庙小吃制作技艺'","",""
"上海","上海梨膏糖商店(豫园)","梨膏糖制作技艺（上海梨膏糖制作技艺）","国家级","传统技艺","唐代传入上海，清咸丰年间盛行，2021年第五批国家级非物质文化遗产，项目编号Ⅷ-275","https://www.ihchina.cn/project_details/23590/","中国非遗网·项目详情页","A","[可直接验证] 项目编号Ⅷ-275 第五批(2021)，申报单位：上海梨膏糖食品厂","",""
"上海","城隍庙五香豆商店","上海五香豆制作技艺","市级","传统技艺","创始于1930年代郭瀛洲创制,城隍庙特产,上海市非遗代表性项目","http://www.ichshanghai.cn/","上海市非物质文化遗产网","B","[市级名录] 在上海文旅局非遗名录中搜索「上海五香豆制作技」可查证","",""
"上海","王家沙点心店(南京西路总店)","王家沙点心制作技艺","市级","传统技艺","创始于1945年,以蟹粉小笼、生煎著名,上海市非遗代表性项目","http://www.ichshanghai.cn/","上海市非物质文化遗产网","B","[市级名录] 在上海文旅局非遗名录中搜索「王家沙点心制作技」可查证","",""
